OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Brooklyn Nets,22500587,1610612741,Chicago,Bulls,CHI,bulls,159:36,27,56,0.482,6,19,0.316,8,11,0.727,2,21,23,22,8,6,5,11,68,Starters,550.5,110.1,571.4,114.3,-20.9,-4.2,0.683,3.5,20.9,0.18,0.717,0.456,8.081,8.1,0.541,0.575,1.0,0.962,19.7,98.5,82.08,99.0,0.527,22025,1610612741,CHI,Chicago Bulls,0022500587,2026-01-16,CHI @ BKN,L,240,109,41,86,0.477,11,35,0.314,16,20,0.8,4,37,41,28,10,10,7,14,-3.0
Brooklyn Nets,22500603,1610612741,Chicago,Bulls,CHI,bulls,142:11,30,59,0.508,13,30,0.433,6,9,0.667,9,27,36,19,5,4,5,11,79,Starters,673.9,134.8,548.4,109.7,125.5,25.1,0.837,4.56,27.7,0.313,0.771,0.542,9.783,9.8,0.628,0.633,1.0,0.972,18.5,92.5,77.08,92.0,0.584,22025,1610612741,CHI,Chicago Bulls,0022500603,2026-01-18,CHI vs. BKN,W,241,124,49,94,0.521,20,46,0.435,6,9,0.667,10,34,44,41,8,5,7,18,22.0
Los Angeles Clippers,22500614,1610612741,Chicago,Bulls,CHI,bulls,131:31,30,55,0.545,13,25,0.52,6,8,0.75,5,16,21,15,4,7,7,9,79,Starters,663.5,132.7,539.2,107.8,124.2,24.8,0.769,3.33,26.1,0.256,0.74,0.516,11.538,11.5,0.701,0.709,1.0,0.965,20.6,103.0,85.83,104.0,0.624,22025,1610612741,CHI,Chicago Bulls,0022500614,2026-01-20,CHI vs. LAC,W,242,138,52,92,0.565,25,47,0.532,9,12,0.75,9,33,42,40,10,11,12,15,28.0
Minnesota Timberwolves,22500631,1610612741,Chicago,Bulls,CHI,bulls,142:03,21,50,0.42,12,25,0.48,17,19,0.895,3,24,27,11,3,0,6,14,71,Starters,571.4,114.3,552.9,110.6,18.5,3.7,0.737,2.33,19.3,0.255,0.804,0.529,11.429,11.4,0.541,0.597,1.0,0.957,20.9,104.5,87.08,105.0,0.521,22025,1610612741,CHI,Chicago Bulls,0022500631,2026-01-22,CHI @ MIN,W,241,120,38,86,0.442,17,39,0.436,27,33,0.818,5,38,43,28,7,1,11,18,5.0
Boston Celtics,22500647,1610612741,Chicago,Bulls,CHI,bulls,153:42,29,58,0.5,15,32,0.469,5,6,0.833,3,24,27,19,1,5,7,8,78,Starters,619.6,123.9,603.3,120.7,16.3,3.3,0.744,2.13,23.5,0.302,0.679,0.515,16.304,16.3,0.629,0.644,1.0,0.99,18.4,92.0,76.67,92.0,0.508,22025,1610612741,CHI,Chicago Bulls,0022500647,2026-01-24,CHI vs. BOS,W,240,114,43,85,0.506,21,45,0.467,7,8,0.875,8,36,44,32,2,6,15,15,3.0
Los Angeles Lakers,22500661,1610612741,Chicago,Bulls,CHI,bulls,153:59,26,43,0.605,12,26,0.462,8,11,0.727,2,27,29,20,3,0,10,13,72,Starters,584.2,116.8,638.6,127.7,-54.5,-10.9,0.721,2.07,22.3,0.167,0.902,0.53,14.851,14.9,0.634,0.656,1.0,0.972,20.2,101.0,84.17,101.0,0.466,22025,1610612741,CHI,Chicago Bulls,0022500661,2026-01-26,CHI vs. LAL,L,241,118,43,82,0.524,18,49,0.367,14,18,0.778,5,35,40,31,5,0,15,20,-11.0
Indiana Pacers,22500672,1610612741,Chicago,Bulls,CHI,bulls,144:00,27,57,0.474,9,21,0.429,11,12,0.917,5,20,25,15,2,3,7,12,74,Starters,567.0,113.4,576.5,115.3,-9.5,-1.9,0.643,2.45,20.1,0.2,0.82,0.51,11.34,11.3,0.545,0.573,1.0,0.991,19.5,97.5,81.25,97.0,0.462,22025,1610612741,CHI,Chicago Bulls,0022500672,2026-01-28,CHI @ IND,L,242,110,42,88,0.477,12,30,0.4,14,18,0.778,9,38,47,27,3,3,11,22,-3.0
Miami Heat,22500529,1610612741,Chicago,Bulls,CHI,bulls,144:11,21,58,0.362,8,22,0.364,14,17,0.824,11,19,30,15,3,2,7,17,64,Starters,523.1,104.6,542.1,108.4,-18.9,-3.8,0.676,1.56,16.4,0.322,0.769,0.532,14.815,14.8,0.473,0.529,1.0,0.969,21.5,107.5,89.58,108.0,0.444,22025,1610612741,CHI,Chicago Bulls,0022500529,2026-01-29,CHI vs. MIA,L,240,113,37,94,0.394,15,38,0.395,24,29,0.828,16,36,52,25,5,4,15,20,-3.0
Miami Heat,22500692,1610612741,Chicago,Bulls,CHI,bulls,159:59,34,64,0.531,14,26,0.538,12,16,0.75,1,27,28,23,4,3,19,14,94,Starters,548.2,109.6,517.5,103.5,30.7,6.1,0.739,1.42,21.9,0.149,0.733,0.477,21.053,21.1,0.636,0.652,1.0,0.975,22.8,114.0,95.0,114.0,0.532,22025,1610612741,CHI,Chicago Bulls,0022500692,2026-01-31,CHI @ MIA,W,240,125,46,88,0.523,20,40,0.5,13,18,0.722,1,42,43,34,8,5,23,21,7.0
Miami Heat,22500705,1610612741,Chicago,Bulls,CHI,bulls,124:40,16,48,0.333,1,21,0.048,16,17,0.941,5,13,18,7,1,3,13,9,49,Starters,425.2,85.0,632.1,126.4,-206.8,-41.4,0.643,0.95,12.7,0.283,0.679,0.474,17.757,17.8,0.356,0.446,1.0,0.968,21.3,106.5,88.75,107.0,0.287,22025,1610612741,CHI,Chicago Bulls,0022500705,2026-02-01,CHI @ MIA,L,241,91,28,87,0.322,6,41,0.146,29,34,0.853,15,32,47,18,5,6,18,16,-43.0
Milwaukee Bucks,22500722,1610612741,Chicago,Bulls,CHI,bulls,154:42,29,61,0.475,14,34,0.412,13,17,0.765,3,20,23,15,4,7,9,7,85,Starters,563.7,112.7,655.0,131.0,-91.3,-18.3,0.65,2.6,18.3,0.255,0.667,0.453,9.804,9.8,0.55,0.574,1.0,0.948,20.2,101.0,84.17,102.0,0.467,22025,1610612741,CHI,Chicago Bulls,0022500722,2026-02-03,CHI @ MIL,L,239,115,40,90,0.444,19,50,0.38,16,23,0.696,10,33,43,26,9,11,10,14,-16.0
Toronto Raptors,22500736,1610612741,Chicago,Bulls,CHI,bulls,151:47,29,57,0.509,11,31,0.355,7,8,0.875,8,15,23,14,6,2,9,8,76,Starters,557.3,111.5,654.3,130.9,-97.0,-19.4,0.683,1.65,19.6,0.38,0.692,0.517,17.708,17.7,0.549,0.566,1.0,0.957,19.0,95.0,79.17,96.0,0.409,22025,1610612741,CHI,Chicago Bulls,0022500736,2026-02-05,CHI @ TOR,L,239,107,41,91,0.451,18,49,0.367,7,8,0.875,13,25,38,28,9,4,15,13,-16.0
Denver Nuggets,22500752,1610612741,Chicago,Bulls,CHI,bulls,144:57,24,59,0.407,15,39,0.385,8,9,0.889,5,17,22,15,5,2,8,15,71,Starters,588.2,117.6,680.0,136.0,-91.8,-18.4,0.61,1.47,17.4,0.346,0.667,0.489,16.667,16.7,0.554,0.595,1.0,0.966,20.2,101.0,84.17,102.0,0.396,22025,1610612741,CHI,Chicago Bulls,0022500752,2026-02-07,CHI vs. DEN,L,240,120,41,92,0.446,20,51,0.392,18,20,0.9,12,25,37,25,9,3,16,24,-16.0
Brooklyn Nets,0022500762,1610612741,Chicago,Bulls,CHI,bulls,142:31,22,50,0.44,8,27,0.296,15,17,0.882,4,15,19,16,8,6,11,12,67,Starters,537.4,107.5,569.4,113.9,-32.1,-6.4,0.5,1.11,13.9,0.327,0.638,0.471,16.822,16.8,0.495,0.547,1.0,1.0,21.5,107.5,89.58,107.0,0.439,22025,1610612741,CHI,Chicago Bulls,0022500762,2026-02-09,CHI @ BKN,L,240,115,40,91,0.44,10,36,0.278,25,32,0.781,12,27,39,20,13,8,18,22,-8.0
