OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Golden State Warriors,22500584,1610612752,New York,Knicks,NYK,knicks,176:23,35,68,0.515,12,26,0.462,11,14,0.786,12,21,33,22,2,1,7,12,93,Starters,601.1,120.2,670.2,134.0,-69.1,-13.8,0.667,2.33,20.0,0.36,0.651,0.495,12.766,12.8,0.538,0.569,1.0,0.964,18.8,94.0,78.33,94.0,0.448,22025,1610612752,NYK,New York Knicks,0022500584,2026-01-15,NYK @ GSW,L,239,113,42,91,0.462,14,38,0.368,15,19,0.789,14,27,41,28,3,2,10,14,-13.0
Phoenix Suns,22500596,1610612752,New York,Knicks,NYK,knicks,158:40,29,67,0.433,13,37,0.351,14,16,0.875,7,21,28,15,8,3,11,10,85,Starters,538.0,107.6,569.9,114.0,-31.8,-6.4,0.606,1.18,15.0,0.412,0.667,0.539,18.478,18.5,0.488,0.532,1.0,0.982,18.5,92.5,77.08,92.0,0.483,22025,1610612752,NYK,New York Knicks,0022500596,2026-01-17,NYK vs. PHX,L,240,99,33,82,0.402,14,44,0.318,19,25,0.76,15,32,47,20,9,5,17,19,-7.0
Dallas Mavericks,22500016,1610612752,New York,Knicks,NYK,knicks,156:08,27,67,0.403,7,22,0.318,7,9,0.778,8,25,33,18,6,3,13,17,68,Starters,461.9,92.4,542.9,108.6,-81.0,-16.2,0.579,1.29,15.2,0.286,0.804,0.505,16.19,16.2,0.447,0.467,1.0,0.976,21.0,105.0,87.5,105.0,0.392,22025,1610612752,NYK,New York Knicks,0022500016,2026-01-19,NYK vs. DAL,L,242,97,38,95,0.4,9,31,0.29,12,20,0.6,17,36,53,22,10,5,17,25,-17.0
Brooklyn Nets,22500622,1610612752,New York,Knicks,NYK,knicks,130:29,25,43,0.581,5,15,0.333,6,8,0.75,2,28,30,18,3,1,9,11,61,Starters,645.2,129.0,354.8,71.0,290.3,58.1,0.609,2.33,21.5,0.257,0.862,0.634,12.903,12.9,0.675,0.686,1.0,0.98,18.6,93.0,77.5,93.0,0.862,22025,1610612752,NYK,New York Knicks,0022500622,2026-01-21,NYK vs. BKN,W,241,120,46,80,0.575,16,32,0.5,12,17,0.706,8,48,56,28,10,6,12,18,54.0
Philadelphia 76ers,22500643,1610612752,New York,Knicks,NYK,knicks,155:43,30,68,0.441,11,29,0.379,12,21,0.571,10,24,34,22,2,2,9,13,83,Starters,571.4,114.3,561.9,112.4,9.6,1.9,0.659,2.45,18.4,0.386,0.795,0.564,11.224,11.2,0.522,0.534,1.0,0.958,19.5,97.5,81.25,98.0,0.495,22025,1610612752,NYK,New York Knicks,0022500643,2026-01-24,NYK @ PHI,W,241,112,41,93,0.441,15,44,0.341,15,27,0.556,19,34,53,27,6,5,10,22,3.0
Sacramento Kings,22500665,1610612752,New York,Knicks,NYK,knicks,163:07,29,58,0.5,12,25,0.48,15,16,0.938,6,22,28,17,5,1,16,10,85,Starters,542.1,108.4,453.1,90.6,89.0,17.8,0.649,1.14,18.0,0.318,0.679,0.515,22.105,22.1,0.558,0.599,1.0,0.954,19.1,95.5,79.58,95.0,0.599,22025,1610612752,NYK,New York Knicks,0022500665,2026-01-27,NYK vs. SAC,W,240,103,37,78,0.474,13,32,0.406,16,18,0.889,12,32,44,24,11,1,18,16,16.0
Toronto Raptors,22500675,1610612752,New York,Knicks,NYK,knicks,170:05,38,68,0.559,10,24,0.417,13,16,0.813,9,23,32,21,9,5,10,13,99,Starters,589.1,117.8,460.0,92.0,129.1,25.8,0.711,1.78,21.6,0.326,0.706,0.526,17.822,17.8,0.578,0.608,1.0,0.966,20.1,100.5,83.75,101.0,0.632,22025,1610612752,NYK,New York Knicks,0022500675,2026-01-28,NYK @ TOR,W,240,119,45,90,0.5,14,38,0.368,15,18,0.833,13,35,48,32,12,5,16,21,27.0
Portland Trail Blazers,0022500690,1610612752,New York,Knicks,NYK,knicks,156:47,35,75,0.467,12,30,0.4,12,14,0.857,9,26,35,19,7,3,7,11,94,Starters,635.0,127.0,485.0,97.0,150.0,30.0,0.604,2.07,19.5,0.377,0.771,0.564,14.0,14.0,0.581,0.604,1.0,0.983,20.0,100.0,83.33,100.0,0.616,22025,1610612752,NYK,New York Knicks,0022500690,2026-01-30,NYK vs. POR,W,240,127,48,99,0.485,19,45,0.422,12,14,0.857,16,36,52,29,9,3,13,21,30.0
Los Angeles Lakers,0022500708,1610612752,New York,Knicks,NYK,knicks,168:59,31,64,0.484,9,25,0.36,7,9,0.778,9,23,32,24,7,1,5,8,78,Starters,602.2,120.4,537.6,107.5,64.5,12.9,0.698,3.0,21.6,0.32,0.714,0.515,10.753,10.8,0.571,0.584,1.0,0.945,18.6,93.0,77.5,93.0,0.579,22025,1610612752,NYK,New York Knicks,0022500708,2026-02-01,NYK vs. LAL,W,240,112,43,91,0.473,18,42,0.429,8,11,0.727,14,32,46,30,7,2,7,15,12.0
Washington Wizards,0022500718,1610612752,New York,Knicks,NYK,knicks,132:07,29,56,0.518,9,23,0.391,19,25,0.76,5,26,31,21,5,3,3,8,86,Starters,653.5,130.7,500.0,100.0,153.5,30.7,0.723,3.78,23.4,0.217,0.737,0.505,8.911,8.9,0.617,0.648,1.0,0.982,20.2,101.0,84.17,101.0,0.678,22025,1610612752,NYK,New York Knicks,0022500718,2026-02-03,NYK @ WAS,W,239,132,47,90,0.522,17,37,0.459,21,27,0.778,9,41,50,34,6,5,9,22,31.0
Denver Nuggets,0022500726,1610612752,New York,Knicks,NYK,knicks,198:07,37,72,0.514,13,35,0.371,15,17,0.882,7,26,33,19,3,1,7,16,102,Starters,603.6,120.7,572.1,114.4,31.5,6.3,0.56,2.33,18.3,0.269,0.617,0.455,10.811,10.8,0.59,0.618,1.0,0.96,18.37,91.86,76.55,111.0,0.525,22025,1610612752,NYK,New York Knicks,0022500726,2026-02-04,NYK vs. DEN,W,290,134,50,100,0.5,18,50,0.36,16,19,0.842,9,36,45,28,4,2,11,23,7.0
